"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-12-31,909,"Camden County","MO",,989,219500,-0.00363141171130277,-0.00363141171130277,0.189057421451788,0.045401528539152,0.0427656898671049,"2018-10","2018-Q4",221100,-0.00723654454997739,"2018-09"
2018-12-31,1754,"Hancock County","MS","Gulfport-Biloxi-Pascagoula",990,155100,-0.00385356454720617,0.00779727095516569,0.136263736263736,0.0456058472902139,0.0102232658124979,"2010-08","2010-Q3",161100,-0.037243947858473,"2010-01"
2018-12-31,152,"Dunn County","WI","Menomonie",991,163400,0.0061576354679803,0.0257376020087885,0.0951742627345844,0.0661872203538267,0.0249581084381523,"2018-12","2018-Q4",163400,0,"2018-12"
2018-12-31,3036,"Sweetwater County","WY","Rock Springs",992,224600,-0.00177777777777778,0.0053715308863026,0.0139954853273138,0.0402309400436283,0.0283042655099874,"2018-11","2018-Q4",225000,-0.00177777777777778,"2018-11"
2018-12-31,2566,"Sullivan County","NH","Claremont-Lebanon",993,184500,0.00490196078431373,0.015410016510732,0.0634005763688761,0.0407499081511418,0.00467061829130722,"2006-06","2006-Q2",193400,-0.0460186142709411,"2005-07"
2018-12-31,1614,"Chilton County","AL","Birmingham-Hoover",994,118400,0.00338983050847458,0.0128314798973482,0.0376862401402279,0.0274630976784347,0.0181588511908346,"2018-12","2018-Q4",118400,0,"2018-12"
2018-12-31,2343,"Highland County","OH",,995,101000,0.0069790628115653,0.0285132382892057,0.0802139037433155,0.0453809229398889,0.0151498615648953,"2018-12","2018-Q4",101000,0,"2018-12"
2018-12-31,2042,"Stevens County","WA","Spokane-Spokane Valley",996,196600,0.018125323666494,0.109480812641084,0.0861878453038674,0.106741925649076,0.0455764150206326,"2018-12","2018-Q4",196600,0,"2018-12"
2018-12-31,3288,"Charlottesville City","VA","Charlottesville",997,288600,0.00277970813064628,0.0154820548909219,0.023767293366442,0.0434612304454269,0.0226449385842586,"2018-12","2018-Q4",288600,0,"2018-12"
2018-12-31,1205,"Miller County","AR","Texarkana",998,109900,0.0129032258064516,0.0338664158043274,0.18426724137931,0.0407610643999865,0.0266303483466603,"2018-12","2018-Q4",109900,0,"2018-12"
2018-12-31,1185,"McKean County","PA","Bradford",999,62500,0.00644122383252818,0.0262725779967159,0.0382059800664452,0.0233046896424309,0.0158600372734912,"2018-12","2018-Q4",62500,0,"2018-12"
2018-12-31,1254,"Nelson County","KY","Bardstown",1000,157900,0.00381436745073109,0.0141297366730893,0.106517168885774,0.0693937402733384,0.0338405689372501,"2018-12","2018-Q4",157900,0,"2018-12"
2018-12-31,1910,"Madison County","OH","Columbus",1001,162200,0.0124843945068664,0.0397435897435897,0.05530253741054,0.0662397700832655,0.0276338212439946,"2018-12","2018-Q4",162200,0,"2018-12"
2018-12-31,3142,"Susquehanna County","PA",,1002,119500,-0.00333611342785655,0.000837520938023451,0.0565870910698497,0.0236863871952437,0.0172643934416927,"2018-10","2018-Q4",120000,-0.00416666666666667,"2018-10"
2018-12-31,2713,"Habersham County","GA","Cornelia",1003,147000,0.00684931506849315,0.0352112676056338,0.0737764791818846,0.0636009482468078,0.0101345725297477,"2018-12","2018-Q4",147000,0,"2018-12"
2018-12-31,1497,"Wilson County","TX","San Antonio-New Braunfels",1004,272100,0.012653516933383,0.0776237623762376,0.104750304506699,0.0691236037208227,0.0412076766922318,"2018-12","2018-Q4",272100,0,"2018-12"
2018-12-31,1954,"Orleans County","NY","Rochester",1005,103300,0.00584225900681597,0.0207509881422925,0.0873684210526316,0.0409951892582832,0.0222440210160768,"2018-12","2018-Q4",103300,0,"2018-12"
2018-12-31,1926,"Mecosta County","MI","Big Rapids",1006,106300,0.0172248803827751,0.081383519837233,0.157952069716776,0.0655122835745152,0.0238242168514167,"2018-12","2018-Q4",106300,0,"2018-12"
2018-12-31,902,"Butler County","MO","Poplar Bluff",1007,123700,0.0114472608340147,0.0627147766323024,0.0474174428450466,0.0564485933887835,0.0297144324879584,"2018-12","2018-Q4",123700,0,"2018-12"
2018-12-31,2811,"Muscatine County","IA","Muscatine",1008,145400,0.00137741046831956,0.0189208128941836,0.0652014652014652,0.0415879417113647,0.0180358764062798,"2018-12","2018-Q4",145400,0,"2018-12"
2018-12-31,1025,"Fulton County","OH","Toledo",1009,138800,0.00872093023255814,0.0281481481481481,0.0693374422187981,0.0481816868191809,0.0222342490841307,"2018-12","2018-Q4",138800,0,"2018-12"
2018-12-31,1731,"Gratiot County","MI","Alma",1010,88800,0.00225733634311512,0.0148571428571429,0.0776699029126214,0.0783484902470044,,"2018-12","2018-Q4",88800,0,"2018-12"
2018-12-31,413,"Bryan County","OK","Durant",1011,107300,0.00186741363211951,0.0151371807000946,0.102774922918808,0.0511838717313602,0.0346834878778641,"2018-12","2018-Q4",107300,0,"2018-12"
2018-12-31,2541,"Sequoyah County","OK","Fort Smith",1012,90800,0.0022075055187638,0.0145251396648045,0.146464646464646,0.0528093839916244,0.0175508726057323,"2018-12","2018-Q4",90800,0,"2018-12"
2018-12-31,1798,"Jackson County","IN","Seymour",1013,132900,0.00834597875569044,0.0464566929133858,0.110275689223058,0.0568488757950929,0.0357891013022062,"2018-12","2018-Q4",132900,0,"2018-12"
2018-12-31,946,"Coffee County","GA","Douglas",1014,82900,0.00606796116504854,0.01468788249694,0.0310945273631841,0.035592885519679,0.00624030097991102,"2018-12","2018-Q4",82900,0,"2018-12"
2018-12-31,1336,"Preble County","OH",,1015,119900,0.0109612141652614,0.0300687285223368,0.196606786427146,0.0576408026583553,,"2010-10","2010-Q4",140200,-0.144793152639087,
2018-12-31,2762,"Kandiyohi County","MN","Willmar",1016,166500,0.00909090909090909,0.0598345003182686,0.112967914438503,0.0437656345353541,0.0217245353717179,"2018-12","2018-Q4",166500,0,"2018-12"
2018-12-31,1316,"Pettis County","MO","Sedalia",1017,100300,-0.00199004975124378,0.0276639344262295,0.164924506387921,0.0697383910134715,,"2018-11","2018-Q4",100500,-0.00199004975124378,"2018-11"
2018-12-31,2105,"Wyoming County","NY",,1018,115100,0.00524017467248908,0.0158870255957635,0.0807511737089202,0.0471908180230958,0.0208923453527539,"2018-12","2018-Q4",115100,0,"2018-12"
2018-12-31,1052,"Greene County","AR","Paragould",1019,103900,0.0087378640776699,0.0126705653021443,0.138006571741512,0.0507972769262732,0.0300151328810911,"2012-07","2012-Q3",105800,-0.0179584120982987,"2012-06"
2018-12-31,1385,"Shelby County","KY","Louisville/Jefferson County",1020,190500,0.00105097214923805,0.00105097214923805,0.0236432025792585,0.0381200491132627,0.0181111451860592,"2018-12","2018-Q4",190500,0,"2018-12"
2018-12-31,2625,"Avoyelles Parish","LA",,1021,86100,0.0105633802816901,0.0201421800947867,0.025,0.0474094539883299,0.0307529907294719,"2018-12","2018-Q4",86100,0,"2018-12"
2018-12-31,1631,"Clinton County","OH","Wilmington",1022,138800,0.00798838053740015,0.0289103039288362,0.0801556420233463,0.044027350120746,-0.00157134836788297,"2007-07","2007-Q3",148000,-0.0621621621621622,"2006-11"
2018-12-31,3030,"Shenandoah County","VA",,1023,186100,0.00215401184706516,0.023089609675646,0.0640365923384791,0.0257310066087921,0.00559561415264476,"2006-10","2006-Q4",214400,-0.131996268656716,"2005-03"
2018-12-31,749,"Tioga County","PA",,1024,127000,0.00157728706624606,0.00873709293089754,0.0854700854700855,0.0472940538321551,0.034578690893047,"2018-12","2018-Q4",127000,0,"2018-12"
2018-12-31,2022,"Shawano County","WI","Shawano",1025,119400,0.00505050505050505,0.0222602739726027,0.0603907637655417,0.0476654889148391,0.0158753338939805,"2018-12","2018-Q4",119400,0,"2018-12"
2018-12-31,997,"Dubois County","IN","Jasper",1026,154500,0.00455136540962289,0.0204755614266843,0.0965223562810504,0.0597273181689937,0.0305954608783492,"2018-12","2018-Q4",154500,0,"2018-12"
2018-12-31,2388,"Lawrence County","TN","Lawrenceburg",1027,102100,0.00989119683481701,0.0292338709677419,0.115846994535519,0.0656323242785335,0.0393615035961368,"2018-12","2018-Q4",102100,0,"2018-12"
2018-12-31,612,"Logan County","OK","Oklahoma City",1028,161200,0.00186451211932878,0.0326713645099295,0.0884537474679271,0.0414102062798831,0.0223750734059158,"2018-12","2018-Q4",161200,0,"2018-12"
2018-12-31,2784,"Marinette County","WI","Marinette",1029,107100,0.0122873345935728,0.0677966101694915,0.0928571428571429,0.0410152052375323,0.0186850824276579,"2003-03","2003-Q1",109700,-0.0237010027347311,"2003-01"
2018-12-31,3038,"Tallapoosa County","AL","Alexander City",1030,120100,0.00502092050209205,0.0282534246575342,0.0839350180505415,0.0495575641461004,0.0105824021392515,"2018-12","2018-Q4",120100,0,"2018-12"
2018-12-31,2570,"Suwannee County","FL",,1031,132600,0.00530705079605762,0.0223592906707787,0.0780487804878049,0.0689662256788117,0.00778965532786646,"2006-11","2006-Q4",149000,-0.11006711409396,"2006-02"
2018-12-31,856,"Baxter County","AR","Mountain Home",1032,131100,0.00229357798165138,0.0162790697674419,0.102607232968881,0.0276265906358986,0.0128373033889029,"2018-12","2018-Q4",131100,0,"2018-12"
2018-12-31,2250,"Delaware County","OK",,1033,156300,0.00128122998078155,0.0109961190168176,0.0676229508196721,0.0362636083455918,0.0149838645792244,"2018-12","2018-Q4",156300,0,"2018-12"
2018-12-31,286,"Polk County","GA","Cedartown",1034,94900,0.0138888888888889,0.0686936936936937,0.112543962485346,0.0573733338641202,0.0148415292388793,"2005-01","2005-Q1",112600,-0.157193605683837,
2018-12-31,1301,"Ottawa County","OH","Port Clinton",1035,144400,0.0161857846586911,0.0704225352112676,0.0816479400749064,0.0356497738609873,0.0180895794989913,"2018-12","2018-Q4",144400,0,"2018-12"
2018-12-31,2085,"Wharton County","TX","El Campo",1036,135400,0.00073909830007391,0.0119581464872945,0.0814696485623003,0.0665713937417847,0.0363987214177348,"2018-12","2018-Q4",135400,0,"2018-12"
2018-12-31,2445,"Montrose County","CO","Montrose",1037,256800,0.010228166797797,0.07,0.0731299623903051,0.0813319623426954,0.0237372586278664,"2018-12","2018-Q4",256800,0,"2018-12"
2018-12-31,633,"Mayes County","OK",,1038,108500,0,0.00277264325323475,0.0647693817468106,0.0411210410876828,0.0175212550393797,"2018-10","2018-Q4",108600,-0.000920810313075506,"2018-10"
2018-12-31,468,"Davie County","NC","Winston-Salem",1039,176400,0.0114678899082569,0.0620108368452739,0.112232030264817,0.0468589779745534,0.017434518808052,"2018-12","2018-Q4",176400,0,"2018-12"
2018-12-31,2079,"Webster Parish","LA","Shreveport-Bossier City",1040,55000,0.0261194029850746,0.07421875,0.049618320610687,0.0271728285266075,0.0162760329501406,"2017-06","2017-Q2",59400,-0.0740740740740741,"2016-05"
2018-12-31,2461,"Okanogan County","WA",,1041,193700,0.0184016824395373,0.136070381231672,0.204601990049751,0.0687730028059814,0.0246066840594901,"2018-12","2018-Q4",193700,0,"2018-12"
2018-12-31,2290,"Franklin County","TN","Tullahoma-Manchester",1042,133800,0.0128690386071158,0.0790322580645161,0.0940310711365495,0.0616683932827335,0.0311028524491395,"2018-12","2018-Q4",133800,0,"2018-12"
2018-12-31,1323,"Pierce County","WI","Minneapolis-St. Paul-Bloomington",1043,212700,0.00188412623645784,0.0177033492822967,0.0720766129032258,0.0501967027295358,0.0197012322472419,"2018-12","2018-Q4",212700,0,"2018-12"
2018-12-31,2367,"Kittitas County","WA","Ellensburg",1044,296700,0.00134998312521093,0.0472996823155665,0.0840336134453782,0.0712618887853713,0.0223758201812561,"2018-12","2018-Q4",296700,0,"2018-12"
2018-12-31,885,"Bonner County","ID","Sandpoint",1045,304200,0.0167112299465241,0.100578871201158,0.135074626865672,0.0775477055173714,0.022171044350477,"2018-12","2018-Q4",304200,0,"2018-12"
2018-12-31,2759,"Jim Wells County","TX","Alice",1046,93200,0,-0.00214132762312634,-0.0147991543340381,0.0553273262495844,0.030819789363786,"2017-10","2017-Q4",95400,-0.0230607966457023,"2017-07"
2018-12-31,1202,"Mercer County","OH","Celina",1047,155700,0.00711513583441138,0.018979057591623,0.0693681318681319,0.0103319516196714,0.0431008205728216,"2018-12","2018-Q4",155700,0,"2018-12"
2018-12-31,2170,"Campbell County","TN","Knoxville",1048,99800,0.00604838709677419,0.0183673469387755,0.0472193074501574,0.05242270615466,0.0245587765699324,"2018-12","2018-Q4",99800,0,"2018-12"
2018-12-31,2406,"Marshall County","IA","Marshalltown",1049,102500,0.00985221674876847,0.0744234800838574,0.039553752535497,0.0298076624438726,0.0141089512713801,"2018-12","2018-Q4",102500,0,"2018-12"
2018-12-31,278,"Pike County","MS","McComb",1050,110800,-0.0018018018018018,-0.00538599640933573,0.0374531835205993,0.0399304064190171,0.0163630919430144,"2018-07","2018-Q3",112600,-0.0159857904085258,"2018-06"
2018-12-31,1105,"Howell County","MO","West Plains",1051,118000,0.00940975192472198,0.0488888888888889,0.0488888888888889,0.0526457611327988,0.022456923045588,"2018-12","2018-Q4",118000,0,"2018-12"
2018-12-31,2920,"Des Moines County","IA","Burlington",1052,91300,0.0032967032967033,0.0223964165733483,0.0678362573099415,0.042068799116892,0.0238905891043206,"2018-12","2018-Q4",91300,0,"2018-12"
2018-12-31,1806,"Jackson County","NC","Cullowhee",1053,199800,0.00960080848913593,0.0577024880889359,0.118701007838746,0.0414257328649907,0.0077257952426748,"2007-05","2007-Q2",208300,-0.0408065290446471,"2006-09"
2018-12-31,3006,"Rio Arriba County","NM","Española",1054,171700,-0.00808781051415367,-0.025539160045403,0.00644783118405627,0.0244036767338411,,"2010-03","2010-Q1",190600,-0.0991605456453305,
2018-12-31,1993,"Ravalli County","MT",,1055,215900,-0.000462962962962963,0.0150446638457922,0.135120925341746,0.0481026625442995,0.0219279726808057,"2018-11","2018-Q4",216000,-0.000462962962962963,"2018-11"
2018-12-31,1716,"Fremont County","WY","Riverton",1056,222800,0.00450856627592426,0.0182815356489945,0.063992359121299,0.037771533269954,0.0247946998069681,"2018-12","2018-Q4",222800,0,"2018-12"
2018-12-31,318,"Tift County","GA","Tifton",1057,136500,0.0209424083769634,0.0981496379726468,0.121610517666393,0.0567069874466515,0.0188031384548502,"2018-12","2018-Q4",136500,0,"2018-12"
2018-12-31,2311,"Guernsey County","OH","Cambridge",1058,98500,0.0102564102564103,0.0346638655462185,0.0908084163898117,0.04379165493208,0.0261365507896025,"2018-12","2018-Q4",98500,0,"2018-12"
2018-12-31,2464,"Okmulgee County","OK","Tulsa",1059,62000,0,0.00649350649350649,0.045531197301855,0.0390210487768736,0.0207280068091875,"2018-12","2018-Q4",62000,0,"2018-12"
2018-12-31,2990,"Okeechobee County","FL","Okeechobee",1060,134400,0.012810851544838,0.0566037735849057,0.105263157894737,0.0768873080616561,0.00639487899471325,"2006-07","2006-Q3",174100,-0.228029867892016,"2005-07"
2018-12-31,1620,"Clarion County","PA",,1061,85400,0.00352526439482961,0.0142517814726841,0.0635118306351183,0.0149319789453937,0.0136123754561748,"2018-12","2018-Q4",85400,0,"2018-12"
2018-12-31,1482,"Warren County","TN","McMinnville",1062,98300,0.00306122448979592,0.0186528497409326,0.0778508771929825,0.0624863992880915,0.0314824076669207,"2018-12","2018-Q4",98300,0,"2018-12"
2018-12-31,211,"Knox County","ME",,1063,239300,0.00630782169890664,0.0390794615718628,0.12453007518797,0.0515726086791655,0.0146055539502554,"2018-12","2018-Q4",239300,0,"2018-12"
2018-12-31,1394,"Snyder County","PA","Selinsgrove",1064,153100,0.0039344262295082,0.0132362673726009,0.0220293724966622,0.0236691531550675,0.00635646809690238,"2008-06","2008-Q2",158100,-0.0316255534471853,"2008-04"
2018-12-31,1248,"Murray County","GA","Dalton",1065,120900,0.00248756218905473,0.00248756218905473,0.0614574187884109,0.058932043803126,0.0142968605658502,"2018-12","2018-Q4",120900,0,"2018-12"
2018-12-31,3172,"Natchitoches Parish","LA","Natchitoches",1066,131500,0.0115384615384615,0.0217560217560218,0.144473455178416,0.0669622332363535,0.0378434447721268,"2018-12","2018-Q4",131500,0,"2018-12"
2018-12-31,1315,"Person County","NC","Durham-Chapel Hill",1067,147700,0.0137268359643102,0.0687409551374819,0.0892330383480826,0.0455687721430114,0.0152141853768639,"2018-12","2018-Q4",147700,0,"2018-12"
2018-12-31,505,"Essex County","NY",,1068,156900,0.00448143405889885,0.00576923076923077,0.0376984126984127,0.022325806666021,0.0137291841722698,"2018-12","2018-Q4",156900,0,"2018-12"
2018-12-31,2330,"Harrison County","IN","Louisville/Jefferson County",1069,155400,0.000643915003219575,0.011060507482108,0.129360465116279,0.053765478594191,0.0215996344715632,"2018-12","2018-Q4",155400,0,"2018-12"
2018-12-31,1450,"Upshur County","TX","Longview",1070,140200,-0.00426136363636364,0.00646087580760948,0.0369822485207101,0.057719255653228,0.030815087304763,"2018-11","2018-Q4",140800,-0.00426136363636364,"2018-10"
2018-12-31,2816,"Nez Perce County","ID","Lewiston",1071,236200,0.0154772141014617,0.0834862385321101,0.157275845173934,0.0890281451069432,0.0423547012228496,"2018-12","2018-Q4",236200,0,"2018-12"
2018-12-31,1632,"Clinton County","PA","Lock Haven",1072,141500,0.00212464589235127,0.01506456241033,0.0427413411938099,0.0359393981207947,0.0323669828913862,"2018-12","2018-Q4",141500,0,"2018-12"
2018-12-31,652,"Mower County","MN","Austin",1073,105700,0.00570884871550904,0.0465346534653465,0.155191256830601,0.0551950015809963,0.0162094934630914,"2018-12","2018-Q4",105700,0,"2018-12"
2018-12-31,1093,"Hendry County","FL","Clewiston",1074,119100,0.00421585160202361,0.0127551020408163,0.109972041006524,0.0806873805667143,0.00160945370444487,"2006-11","2006-Q4",173600,-0.313940092165899,"2005-05"
2018-12-31,2231,"Crawford County","KS","Pittsburg",1075,77900,0.00516129032258065,0.015645371577575,0.0527027027027027,0.0337099686143902,0.0156431935203065,"2004-11","2004-Q4",83700,-0.0692951015531661,"2002-05"
2018-12-31,2185,"Cheatham County","TN","Nashville-Davidson--Murfreesboro--Franklin",1076,195100,0.0056701030927835,0.0273828330700369,0.0767108167770419,0.0767465165881169,0.0353824640128297,"2018-12","2018-Q4",195100,0,"2018-12"
2018-12-31,2245,"Defiance County","OH","Defiance",1077,112600,0.0162454873646209,0.0723809523809524,0.163223140495868,0.0476946041987465,,"2018-12","2018-Q4",112600,0,"2018-12"
2018-12-31,2956,"Livingston County","IL","Pontiac",1078,92300,0.00326086956521739,0.0120614035087719,0.0221483942414175,0.0323938142439939,0.00535482089101702,"2004-05","2004-Q2",92700,-0.00431499460625674,"2004-04"
2018-12-31,2208,"Colleton County","SC",,1079,125700,0.00882825040128411,0.0278004905968929,0.166048237476809,0.0803773766868092,0.028723189613409,"2018-12","2018-Q4",125700,0,"2018-12"
2018-12-31,2739,"Jefferson County","IL","Mount Vernon",1080,56400,0.00177619893428064,0.0125673249551167,0.0561797752808989,-0.0510681449637642,0.00854419597146006,"2013-08","2013-Q3",74500,-0.242953020134228,"2012-05"
2018-12-31,2602,"Woodford County","IL","Peoria",1081,153900,0,-0.00517129928894635,0.0308104487608841,0.0235371505351321,,"2013-02","2013-Q1",163900,-0.061012812690665,
2018-12-31,2383,"Lawrence County","MO",,1082,103900,0.00580832526621491,0.0126705653021443,0.0994708994708995,0.0702291249102138,0.0253371726281697,"2018-12","2018-Q4",103900,0,"2018-12"
2018-12-31,2199,"Chippewa County","MI","Sault Ste. Marie",1083,94500,0.00212089077412513,0.0172228202368138,0.0824742268041237,0.0555998230758885,0.0214893545516326,"2018-12","2018-Q4",94500,0,"2018-12"
2018-12-31,867,"Benton County","MN","St. Cloud",1084,186400,0.00702323068611561,0.0247388675096207,0.081834010446895,0.0595271698044686,0.0278701770062335,"2018-12","2018-Q4",186400,0,"2018-12"
2018-12-31,209,"Knox County","IN","Vincennes",1085,86100,-0.00116009280742459,0.0117508813160987,0.157258064516129,0.102741822192232,0.0325529062590415,"2018-11","2018-Q4",86200,-0.00116009280742459,"2018-11"
2018-12-31,455,"Cooke County","TX","Gainesville",1086,143000,0.00633356790992259,0.0214285714285714,0.0874524714828897,0.0684473316079477,0.0355892904673802,"2018-12","2018-Q4",143000,0,"2018-12"
2018-12-31,1680,"Douglas County","WA","Wenatchee",1087,339200,0.00712589073634204,0.0593379138038726,0.0670022019502988,0.0904521988204685,0.0385369957259838,"2018-12","2018-Q4",339200,0,"2018-12"
2018-12-31,1704,"Fayette County","TN","Memphis",1088,207700,0.00192957067052581,0.0126767430521697,0.147513812154696,0.0563573861940254,0.026563862890016,"2018-12","2018-Q4",207700,0,"2018-12"
2018-12-31,153,"Dyer County","TN","Dyersburg",1089,84600,0.0205066344993969,0.120529801324503,0.152588555858311,0.0413062213841406,0.0172509013037667,"2018-12","2018-Q4",84600,0,"2018-12"
2018-12-31,2972,"Montgomery County","IN","Crawfordsville",1090,120400,0.0109151973131822,0.051528384279476,0.166666666666667,0.0483087095099595,0.0204865777624073,"2018-12","2018-Q4",120400,0,"2018-12"
2018-12-31,409,"Brown County","TX","Brownwood",1091,87300,0.0174825174825175,0.103666245259166,0.0417661097852029,0.0524791705837511,0.0263604723524664,"2018-12","2018-Q4",87300,0,"2018-12"
2018-12-31,829,"Amador County","CA",,1092,308700,0.006521030322791,0.02762982689747,0.0622849277357192,0.084788220557445,0.0211516195933696,"2005-12","2005-Q4",364600,-0.153318705430609,"2004-12"
2018-12-31,2164,"Caldwell County","TX","Austin-Round Rock",1093,150800,0.00734802939211757,0.0286493860845839,0.0943396226415094,0.0779740772822819,0.0406916808963851,"2018-12","2018-Q4",150800,0,"2018-12"
2018-12-31,2077,"Webster County","IA","Fort Dodge",1094,86100,0.0058411214953271,0.028673835125448,0.0642768850432633,0.0367041861972541,0.0138978189141918,"2018-12","2018-Q4",86100,0,"2018-12"
2018-12-31,1341,"Putnam County","IN","Indianapolis-Carmel-Anderson",1095,143100,0.00491573033707865,0.0250716332378223,0.124116260801257,0.0578964887056534,0.0240780401013168,"2018-12","2018-Q4",143100,0,"2018-12"
2018-12-31,502,"Erath County","TX","Stephenville",1096,148700,0.0150170648464164,0.0838192419825073,0.172712933753943,0.06003299114793,0.0351141840984122,"2018-12","2018-Q4",148700,0,"2018-12"
2018-12-31,1111,"Isanti County","MN","Minneapolis-St. Paul-Bloomington",1097,202000,0.00447538538040776,0.0227848101265823,0.14059853190288,0.0850632918293925,0.0237112110743842,"2018-12","2018-Q4",202000,0,"2018-12"
2018-12-31,1418,"Talbot County","MD","Easton",1098,292100,-0.00747536527353041,-0.0273060273060273,-0.0118403247631935,0.0215211598045473,-0.00434487184710242,"2006-08","2006-Q3",363800,-0.197086311159978,"2005-02"
2018-12-31,1625,"Clinton County","IL","St. Louis",1099,119600,0.00843170320404722,0.0482033304119194,0.0472854640980736,0.0453774656122463,0.0153507024372559,"2018-12","2018-Q4",119600,0,"2018-12"
2018-12-31,1277,"Oconto County","WI","Green Bay",1100,150000,0.00806451612903226,0.026694045174538,0.0668563300142248,0.0594122480050676,0.0242852650411081,"2018-12","2018-Q4",150000,0,"2018-12"
2018-12-31,2600,"Williams County","OH",,1101,100500,0.0100502512562814,0.0328879753340185,0.0853131749460043,0.0456395525912732,0.019315895881185,"2018-12","2018-Q4",100500,0,"2018-12"
2018-12-31,1483,"Warren County","VA","Washington-Arlington-Alexandria",1102,211000,-0.00471698113207547,-0.00141978230004733,0.0518444666001994,0.0298986809037731,0.00491713579409647,"2006-04","2006-Q2",258800,-0.184698608964451,"2005-02"
2018-12-31,1899,"Madison County","ID","Rexburg",1103,243700,0.0120431893687708,0.0335029686174724,0.119944852941176,0.0872520446235372,,"2018-12","2018-Q4",243700,0,"2018-12"
2018-12-31,2453,"Newberry County","SC","Newberry",1104,94300,0.00106157112526539,0.0128893662728249,0.043141592920354,0.0405583528321369,0.00913868290696751,"2005-03","2005-Q1",96900,-0.0268317853457172,"2004-09"
2018-12-31,2485,"Pontotoc County","OK","Ada",1105,95300,-0.0010482180293501,-0.0114107883817427,0.0866590649942987,0.0636505576571427,0.0282903580708866,"2018-09","2018-Q3",96400,-0.0114107883817427,"2018-08"
2018-12-31,1047,"Graham County","AZ","Safford",1106,164400,0.0141887723627391,0.0696161353285621,0.0451366815003179,0.0671293739306413,0.010427973232269,"2008-01","2008-Q1",165700,-0.00784550392275196,"2007-09"
2018-12-31,2610,"Alexander County","NC","Hickory-Lenoir-Morganton",1107,145100,0.00624133148404993,0.0139762403913347,0.0506879073135409,0.0354586044648866,0.00851816814836281,"2018-12","2018-Q4",145100,0,"2018-12"
2018-12-31,2167,"Calloway County","KY","Murray",1108,132900,0.00529500756429652,0.0334370139968896,0.0439905734485467,0.0496587598636518,0.02701720774879,"2018-12","2018-Q4",132900,0,"2018-12"
2018-12-31,2374,"Lagrange County","IN",,1109,172300,0.00525087514585764,0.0231591448931116,0.117380025940337,0.0568222251126138,0.0226690995352965,"2018-12","2018-Q4",172300,0,"2018-12"
2018-12-31,2888,"Bennington County","VT","Bennington",1110,179300,0.00111669458403127,0.00730337078651685,0.065359477124183,0.0232946485082466,0.00563657140582818,"2007-03","2007-Q1",181200,-0.010485651214128,"2006-11"
2018-12-31,2939,"Huntington County","IN","Huntington",1111,100700,0.0110441767068273,0.0644820295983087,0.131460674157303,0.0484131712847216,0.0128836828196244,"2018-12","2018-Q4",100700,0,"2018-12"
2018-12-31,473,"Delta County","MI","Escanaba",1112,100000,0.00908173562058527,0.0277492291880781,0.0741138560687433,0.0866538246048016,0.0441803840868606,"2018-12","2018-Q4",100000,0,"2018-12"
2018-12-31,826,"Alcorn County","MS","Corinth",1113,103600,0.00778210116731518,0.0206896551724138,0.175936435868331,0.0622486728288483,,"2018-12","2018-Q4",103600,0,"2018-12"
2018-12-31,1621,"Clatsop County","OR","Astoria",1114,305800,0.00757825370675453,0.0523055746730902,0.0980251346499102,0.0754119156313438,0.0175375286616266,"2018-12","2018-Q4",305800,0,"2018-12"
2018-12-31,1222,"Monroe County","MS",,1115,85700,0.0094228504122497,0.0312876052948255,0.142666666666667,0.0415994196212939,,"2018-12","2018-Q4",85700,0,"2018-12"
2018-12-31,3192,"Scotts Bluff County","NE","Scottsbluff",1116,124900,0.0105177993527508,0.0279835390946502,0.167289719626168,0.0560303121039987,0.0340046503313312,"2018-12","2018-Q4",124900,0,"2018-12"
2018-12-31,639,"Miami County","IN","Peru",1117,81300,0.00993788819875776,0.0330368487928844,0.12292817679558,0.0333520157228049,0.00689660602350894,"2005-09","2005-Q3",83000,-0.0204819277108434,"2005-07"
2018-12-31,390,"Boone County","AR","Harrison",1118,117000,0.00688468158347677,0.0335689045936396,0.172344689378758,0.049937156165234,0.0225651825635729,"2018-12","2018-Q4",117000,0,"2018-12"
2018-12-31,2671,"Coshocton County","OH","Coshocton",1119,95000,0.00956429330499469,0.0337323177366703,0.072234762979684,0.0518006834869102,0.0252958241110195,"2018-12","2018-Q4",95000,0,"2018-12"
2018-12-31,2930,"Gloucester County","VA","Virginia Beach-Norfolk-Newport News",1120,226400,0.00399113082039911,0.0116175156389634,0.0290909090909091,0.0253123480995863,0.00232630933651623,"2007-05","2007-Q2",242000,-0.0644628099173554,"2006-03"
2018-12-31,1115,"Jasper County","IA","Newton",1121,129900,0,-0.000769230769230769,0.0665024630541872,0.0512009088851828,0.0228805946502717,"2018-10","2018-Q4",130200,-0.00230414746543779,"2018-09"
2018-12-31,546,"Green County","WI","Madison",1122,163200,0.00307314074984634,0.00740740740740741,0.0488431876606684,0.0571590615190352,0.0241927627960408,"2018-12","2018-Q4",163200,0,"2018-12"
2018-12-31,1508,"Addison County","VT",,1123,240300,0,0.00966386554621849,0.0795148247978437,0.0274205935477465,0.0184756921890885,"2018-12","2018-Q4",240300,0,"2018-12"
