GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
0500000US29159,29159,"Pettis County, Missouri",111400,3947
0500000US29161,29161,"Phelps County, Missouri",126100,6740
0500000US29163,29163,"Pike County, Missouri",106500,5409
0500000US29165,29165,"Platte County, Missouri",204900,5039
0500000US29167,29167,"Polk County, Missouri",122600,8127
0500000US29169,29169,"Pulaski County, Missouri",141700,9193
0500000US29171,29171,"Putnam County, Missouri",84500,7241
0500000US29173,29173,"Ralls County, Missouri",126000,9655
0500000US29175,29175,"Randolph County, Missouri",93800,5595
0500000US29177,29177,"Ray County, Missouri",129700,6742
0500000US29179,29179,"Reynolds County, Missouri",90300,16537
0500000US29181,29181,"Ripley County, Missouri",87800,5665
0500000US29183,29183,"St. Charles County, Missouri",198500,1940
0500000US29185,29185,"St. Clair County, Missouri",78500,5229
0500000US29186,29186,"Ste. Genevieve County, Missouri",148800,8698
0500000US29187,29187,"St. Francois County, Missouri",110200,6376
0500000US29189,29189,"St. Louis County, Missouri",181100,1721
0500000US29195,29195,"Saline County, Missouri",96700,4662
0500000US29197,29197,"Schuyler County, Missouri",72500,5876
0500000US29199,29199,"Scotland County, Missouri",82000,13047
0500000US29201,29201,"Scott County, Missouri",103300,5218
0500000US29203,29203,"Shannon County, Missouri",101400,19164
0500000US29205,29205,"Shelby County, Missouri",70300,4127
0500000US29207,29207,"Stoddard County, Missouri",91300,6301
0500000US29209,29209,"Stone County, Missouri",160600,8919
0500000US29211,29211,"Sullivan County, Missouri",77700,6320
0500000US29213,29213,"Taney County, Missouri",124400,5071
0500000US29215,29215,"Texas County, Missouri",105800,6734
0500000US29217,29217,"Vernon County, Missouri",97100,7338
0500000US29219,29219,"Warren County, Missouri",166100,7401
0500000US29221,29221,"Washington County, Missouri",90400,7868
0500000US29223,29223,"Wayne County, Missouri",72700,8087
0500000US29225,29225,"Webster County, Missouri",122500,4838
0500000US29227,29227,"Worth County, Missouri",60600,10367
0500000US29229,29229,"Wright County, Missouri",89500,8555
0500000US29510,29510,"St. Louis city, Missouri",123800,2347
0500000US30001,30001,"Beaverhead County, Montana",192600,14618
0500000US30003,30003,"Big Horn County, Montana",100000,8754
0500000US30005,30005,"Blaine County, Montana",85800,7781
0500000US30007,30007,"Broadwater County, Montana",195000,20304
0500000US30009,30009,"Carbon County, Montana",227400,10777
0500000US30011,30011,"Carter County, Montana",97900,12197
0500000US30013,30013,"Cascade County, Montana",168100,2453
0500000US30015,30015,"Chouteau County, Montana",123000,11540
0500000US30017,30017,"Custer County, Montana",157000,10065
0500000US30019,30019,"Daniels County, Montana",123500,18095
0500000US30021,30021,"Dawson County, Montana",154300,11042
0500000US30023,30023,"Deer Lodge County, Montana",116700,13566
0500000US30025,30025,"Fallon County, Montana",154200,18249
0500000US30027,30027,"Fergus County, Montana",133700,16262
0500000US30029,30029,"Flathead County, Montana",246500,5768
0500000US30031,30031,"Gallatin County, Montana",303700,7773
0500000US30033,30033,"Garfield County, Montana",116300,23010
0500000US30035,30035,"Glacier County, Montana",105000,11368
0500000US30037,30037,"Golden Valley County, Montana",98300,19417
0500000US30039,30039,"Granite County, Montana",218900,22677
0500000US30041,30041,"Hill County, Montana",128000,7223
0500000US30043,30043,"Jefferson County, Montana",264000,10797
0500000US30045,30045,"Judith Basin County, Montana",138500,18217
0500000US30047,30047,"Lake County, Montana",224100,6996
0500000US30049,30049,"Lewis and Clark County, Montana",220600,3536
0500000US30051,30051,"Liberty County, Montana",108000,11679
0500000US30053,30053,"Lincoln County, Montana",175500,16737
0500000US30055,30055,"McCone County, Montana",111900,14045
0500000US30057,30057,"Madison County, Montana",252200,20248
0500000US30059,30059,"Meagher County, Montana",136300,22373
0500000US30061,30061,"Mineral County, Montana",159800,12282
0500000US30063,30063,"Missoula County, Montana",259600,5590
0500000US30065,30065,"Musselshell County, Montana",161400,19756
0500000US30067,30067,"Park County, Montana",235600,10484
0500000US30069,30069,"Petroleum County, Montana",112000,14507
0500000US30071,30071,"Phillips County, Montana",117800,13338
0500000US30073,30073,"Pondera County, Montana",122100,9138
0500000US30075,30075,"Powder River County, Montana",110900,9419
0500000US30077,30077,"Powell County, Montana",141000,13478
0500000US30079,30079,"Prairie County, Montana",100700,34376
0500000US30081,30081,"Ravalli County, Montana",246600,11453
0500000US30083,30083,"Richland County, Montana",213000,11860
0500000US30085,30085,"Roosevelt County, Montana",116400,6380
0500000US30087,30087,"Rosebud County, Montana",118600,11584
0500000US30089,30089,"Sanders County, Montana",205000,17003
0500000US30091,30091,"Sheridan County, Montana",146500,23861
0500000US30093,30093,"Silver Bow County, Montana",133800,7025
0500000US30095,30095,"Stillwater County, Montana",225200,17439
0500000US30097,30097,"Sweet Grass County, Montana",225900,28356
0500000US30099,30099,"Teton County, Montana",156600,9399
0500000US30101,30101,"Toole County, Montana",125200,13068
0500000US30103,30103,"Treasure County, Montana",105500,18216
0500000US30105,30105,"Valley County, Montana",135600,18556
0500000US30107,30107,"Wheatland County, Montana",89300,8622
0500000US30109,30109,"Wibaux County, Montana",110100,14074
0500000US30111,30111,"Yellowstone County, Montana",210500,3363
0500000US31001,31001,"Adams County, Nebraska",115300,5475
0500000US31003,31003,"Antelope County, Nebraska",78500,4115
0500000US31005,31005,"Arthur County, Nebraska",101500,18052
0500000US31007,31007,"Banner County, Nebraska",137200,11743
0500000US31009,31009,"Blaine County, Nebraska",85900,12801
0500000US31011,31011,"Boone County, Nebraska",105600,5806
0500000US31013,31013,"Box Butte County, Nebraska",105400,9753
0500000US31015,31015,"Boyd County, Nebraska",63800,8846
0500000US31017,31017,"Brown County, Nebraska",80200,5876
0500000US31019,31019,"Buffalo County, Nebraska",161200,4286
0500000US31021,31021,"Burt County, Nebraska",91600,3318
0500000US31023,31023,"Butler County, Nebraska",111500,5670
0500000US31025,31025,"Cass County, Nebraska",166200,5162
0500000US31027,31027,"Cedar County, Nebraska",113600,5239
0500000US31029,31029,"Chase County, Nebraska",109900,10326
0500000US31031,31031,"Cherry County, Nebraska",119800,12413
0500000US31033,31033,"Cheyenne County, Nebraska",114100,8413
0500000US31035,31035,"Clay County, Nebraska",85000,3240
0500000US31037,31037,"Colfax County, Nebraska",94300,8856
0500000US31039,31039,"Cuming County, Nebraska",113200,7162
0500000US31041,31041,"Custer County, Nebraska",92800,8257
0500000US31043,31043,"Dakota County, Nebraska",116400,6478
0500000US31045,31045,"Dawes County, Nebraska",107500,11233
0500000US31047,31047,"Dawson County, Nebraska",101000,7477
0500000US31049,31049,"Deuel County, Nebraska",76300,6764
0500000US31051,31051,"Dixon County, Nebraska",87600,3798
0500000US31053,31053,"Dodge County, Nebraska",119600,3837
0500000US31055,31055,"Douglas County, Nebraska",155100,1132
0500000US31057,31057,"Dundy County, Nebraska",73900,6729
0500000US31059,31059,"Fillmore County, Nebraska",76100,4225
0500000US31061,31061,"Franklin County, Nebraska",62000,4514
0500000US31063,31063,"Frontier County, Nebraska",98200,7813
0500000US31065,31065,"Furnas County, Nebraska",65300,5786
0500000US31067,31067,"Gage County, Nebraska",108800,5605
0500000US31069,31069,"Garden County, Nebraska",81800,8305
0500000US31071,31071,"Garfield County, Nebraska",96100,13509
0500000US31073,31073,"Gosper County, Nebraska",116300,8328
0500000US31075,31075,"Grant County, Nebraska",55300,11776
0500000US31077,31077,"Greeley County, Nebraska",69400,11683
0500000US31079,31079,"Hall County, Nebraska",136500,4675
0500000US31081,31081,"Hamilton County, Nebraska",136200,10369
0500000US31083,31083,"Harlan County, Nebraska",83200,7695
0500000US31085,31085,"Hayes County, Nebraska",77500,22072
0500000US31087,31087,"Hitchcock County, Nebraska",58400,7711
0500000US31089,31089,"Holt County, Nebraska",102900,5313
0500000US31091,31091,"Hooker County, Nebraska",85800,9967
0500000US31093,31093,"Howard County, Nebraska",119600,9907
0500000US31095,31095,"Jefferson County, Nebraska",75500,7056
0500000US31097,31097,"Johnson County, Nebraska",82200,6758
0500000US31099,31099,"Kearney County, Nebraska",128600,8499
0500000US31101,31101,"Keith County, Nebraska",108400,6952
0500000US31103,31103,"Keya Paha County, Nebraska",72000,12873
0500000US31105,31105,"Kimball County, Nebraska",83200,3663
0500000US31107,31107,"Knox County, Nebraska",85100,4520
0500000US31109,31109,"Lancaster County, Nebraska",162900,1719
0500000US31111,31111,"Lincoln County, Nebraska",130800,6373
0500000US31113,31113,"Logan County, Nebraska",110900,13208
0500000US31115,31115,"Loup County, Nebraska",159100,58598
0500000US31117,31117,"McPherson County, Nebraska",137500,54266
0500000US31119,31119,"Madison County, Nebraska",126100,5875
0500000US31121,31121,"Merrick County, Nebraska",90900,7462
0500000US31123,31123,"Morrill County, Nebraska",87400,5045
0500000US31125,31125,"Nance County, Nebraska",80400,5440
0500000US31127,31127,"Nemaha County, Nebraska",114600,13605
0500000US31129,31129,"Nuckolls County, Nebraska",62300,8167
0500000US31131,31131,"Otoe County, Nebraska",130700,6266
0500000US31133,31133,"Pawnee County, Nebraska",71100,12884
0500000US31135,31135,"Perkins County, Nebraska",105600,9415
0500000US31137,31137,"Phelps County, Nebraska",120000,9093
0500000US31139,31139,"Pierce County, Nebraska",102600,8576
0500000US31141,31141,"Platte County, Nebraska",136600,4721
0500000US31143,31143,"Polk County, Nebraska",100200,7466
0500000US31145,31145,"Red Willow County, Nebraska",91500,6539
0500000US31147,31147,"Richardson County, Nebraska",69300,6802
0500000US31149,31149,"Rock County, Nebraska",83700,18695
0500000US31151,31151,"Saline County, Nebraska",95000,7521
0500000US31153,31153,"Sarpy County, Nebraska",173900,1914
0500000US31155,31155,"Saunders County, Nebraska",159400,5049
0500000US31157,31157,"Scotts Bluff County, Nebraska",116600,4119
0500000US31159,31159,"Seward County, Nebraska",159700,4881
0500000US31161,31161,"Sheridan County, Nebraska",70900,8752
0500000US31163,31163,"Sherman County, Nebraska",85400,4673
0500000US31165,31165,"Sioux County, Nebraska",103200,19216
0500000US31167,31167,"Stanton County, Nebraska",111900,4878
0500000US31169,31169,"Thayer County, Nebraska",67500,4432
0500000US31171,31171,"Thomas County, Nebraska",82300,11574
0500000US31173,31173,"Thurston County, Nebraska",79100,6572
0500000US31175,31175,"Valley County, Nebraska",92700,14041
0500000US31177,31177,"Washington County, Nebraska",182400,11905
0500000US31179,31179,"Wayne County, Nebraska",133000,7445
0500000US31181,31181,"Webster County, Nebraska",75600,5392
0500000US31183,31183,"Wheeler County, Nebraska",104300,23958
0500000US31185,31185,"York County, Nebraska",128400,7769
0500000US32001,32001,"Churchill County, Nevada",169100,6569
0500000US32003,32003,"Clark County, Nevada",212300,1335
0500000US32005,32005,"Douglas County, Nevada",311400,10750
0500000US32007,32007,"Elko County, Nevada",198100,8295
0500000US32009,32009,"Esmeralda County, Nevada",73500,9265
0500000US32011,32011,"Eureka County, Nevada",83100,15885
0500000US32013,32013,"Humboldt County, Nevada",163500,7349
0500000US32015,32015,"Lander County, Nevada",151900,49426
0500000US32017,32017,"Lincoln County, Nevada",132900,21642
0500000US32019,32019,"Lyon County, Nevada",158000,4894
0500000US32021,32021,"Mineral County, Nevada",90900,13107
0500000US32023,32023,"Nye County, Nevada",125100,9440
0500000US32027,32027,"Pershing County, Nevada",101100,18295
0500000US32029,32029,"Storey County, Nevada",187100,28205
0500000US32031,32031,"Washoe County, Nevada",268100,2570
0500000US32033,32033,"White Pine County, Nevada",130600,13090
0500000US32510,32510,"Carson City, Nevada",217400,6822
0500000US33001,33001,"Belknap County, New Hampshire",220400,7978
0500000US33003,33003,"Carroll County, New Hampshire",227600,9292
0500000US33005,33005,"Cheshire County, New Hampshire",188700,3570
0500000US33007,33007,"Coos County, New Hampshire",123200,5681
0500000US33009,33009,"Grafton County, New Hampshire",215600,6379
0500000US33011,33011,"Hillsborough County, New Hampshire",256300,2290
0500000US33013,33013,"Merrimack County, New Hampshire",226700,2508
0500000US33015,33015,"Rockingham County, New Hampshire",295900,2610
0500000US33017,33017,"Strafford County, New Hampshire",220900,4727
0500000US33019,33019,"Sullivan County, New Hampshire",171100,4490
0500000US34001,34001,"Atlantic County, New Jersey",219000,2698
0500000US34003,34003,"Bergen County, New Jersey",451200,2499
0500000US34005,34005,"Burlington County, New Jersey",245300,1955
0500000US34007,34007,"Camden County, New Jersey",193500,1430
0500000US34009,34009,"Cape May County, New Jersey",295500,5401
0500000US34011,34011,"Cumberland County, New Jersey",160500,1892
0500000US34013,34013,"Essex County, New Jersey",362300,3025
0500000US34015,34015,"Gloucester County, New Jersey",213800,2264
0500000US34017,34017,"Hudson County, New Jersey",349500,3449
0500000US34019,34019,"Hunterdon County, New Jersey",393800,6488
0500000US34021,34021,"Mercer County, New Jersey",281900,3592
0500000US34023,34023,"Middlesex County, New Jersey",329000,1926
0500000US34025,34025,"Monmouth County, New Jersey",396200,2577
0500000US34027,34027,"Morris County, New Jersey",438100,3359
0500000US34029,34029,"Ocean County, New Jersey",267900,2208
0500000US34031,34031,"Passaic County, New Jersey",333200,2778
0500000US34033,34033,"Salem County, New Jersey",185800,4247
0500000US34035,34035,"Somerset County, New Jersey",412800,6274
0500000US34037,34037,"Sussex County, New Jersey",264100,3592
0500000US34039,34039,"Union County, New Jersey",351800,3128
0500000US34041,34041,"Warren County, New Jersey",256700,4740
0500000US35001,35001,"Bernalillo County, New Mexico",189700,1628
0500000US35003,35003,"Catron County, New Mexico",164600,9324
0500000US35005,35005,"Chaves County, New Mexico",106400,5317
0500000US35006,35006,"Cibola County, New Mexico",89800,8858
0500000US35007,35007,"Colfax County, New Mexico",105900,13646
0500000US35009,35009,"Curry County, New Mexico",131200,7527
0500000US35011,35011,"De Baca County, New Mexico",67700,30213
0500000US35013,35013,"Doña Ana County, New Mexico",140700,4440
0500000US35015,35015,"Eddy County, New Mexico",143100,8144
0500000US35017,35017,"Grant County, New Mexico",125300,10953
0500000US35019,35019,"Guadalupe County, New Mexico",81100,14617
0500000US35021,35021,"Harding County, New Mexico",67800,4912
0500000US35023,35023,"Hidalgo County, New Mexico",81200,5076
0500000US35025,35025,"Lea County, New Mexico",118500,4838
0500000US35027,35027,"Lincoln County, New Mexico",171900,13143
0500000US35028,35028,"Los Alamos County, New Mexico",285300,11938
0500000US35029,35029,"Luna County, New Mexico",83800,6256
0500000US35031,35031,"McKinley County, New Mexico",62800,3969
0500000US35033,35033,"Mora County, New Mexico",109100,15225
0500000US35035,35035,"Otero County, New Mexico",106300,5473
0500000US35037,35037,"Quay County, New Mexico",72200,7214
0500000US35039,35039,"Rio Arriba County, New Mexico",167100,6276
0500000US35041,35041,"Roosevelt County, New Mexico",114300,10004
0500000US35043,35043,"Sandoval County, New Mexico",183300,4105
0500000US35045,35045,"San Juan County, New Mexico",143300,4626
0500000US35047,35047,"San Miguel County, New Mexico",132900,17469
0500000US35049,35049,"Santa Fe County, New Mexico",277700,4557
0500000US35051,35051,"Sierra County, New Mexico",99600,13833
0500000US35053,35053,"Socorro County, New Mexico",103000,19295
0500000US35055,35055,"Taos County, New Mexico",218400,13520
0500000US35057,35057,"Torrance County, New Mexico",111700,7066
0500000US35059,35059,"Union County, New Mexico",89500,11133
0500000US35061,35061,"Valencia County, New Mexico",133100,4585
0500000US36001,36001,"Albany County, New York",214400,2358
0500000US36003,36003,"Allegany County, New York",73300,1647
0500000US36005,36005,"Bronx County, New York",371800,5448
0500000US36007,36007,"Broome County, New York",113100,1759
0500000US36009,36009,"Cattaraugus County, New York",86500,1424
0500000US36011,36011,"Cayuga County, New York",120000,2500
0500000US36013,36013,"Chautauqua County, New York",85800,1350
0500000US36015,36015,"Chemung County, New York",105500,3515
0500000US36017,36017,"Chenango County, New York",95900,3203
0500000US36019,36019,"Clinton County, New York",129000,3521
0500000US36021,36021,"Columbia County, New York",224600,5217
0500000US36023,36023,"Cortland County, New York",113900,3286
0500000US36025,36025,"Delaware County, New York",138000,7168
0500000US36027,36027,"Dutchess County, New York",275200,2437
0500000US36029,36029,"Erie County, New York",139900,1106
0500000US36031,36031,"Essex County, New York",146900,6844
0500000US36033,36033,"Franklin County, New York",102200,3840
0500000US36035,36035,"Fulton County, New York",107600,4810
0500000US36037,36037,"Genesee County, New York",111900,2894
0500000US36039,36039,"Greene County, New York",176100,5663
0500000US36041,36041,"Hamilton County, New York",164000,11073
0500000US36043,36043,"Herkimer County, New York",95800,2418
0500000US36045,36045,"Jefferson County, New York",149300,3782
0500000US36047,36047,"Kings County, New York",623900,3713
0500000US36049,36049,"Lewis County, New York",121700,4006
0500000US36051,36051,"Livingston County, New York",125000,3956
0500000US36053,36053,"Madison County, New York",132800,4961
0500000US36055,36055,"Monroe County, New York",142300,996
0500000US36057,36057,"Montgomery County, New York",99900,3850
0500000US36059,36059,"Nassau County, New York",460700,1594
0500000US36061,36061,"New York County, New York",915300,14939
0500000US36063,36063,"Niagara County, New York",114800,1762
0500000US36065,36065,"Oneida County, New York",120000,1548
0500000US36067,36067,"Onondaga County, New York",139400,1189
0500000US36069,36069,"Ontario County, New York",156500,3132
0500000US36071,36071,"Orange County, New York",260300,3285
0500000US36073,36073,"Orleans County, New York",93600,2853
0500000US36075,36075,"Oswego County, New York",97800,2171
0500000US36077,36077,"Otsego County, New York",141900,4672
0500000US36079,36079,"Putnam County, New York",357700,4853
0500000US36081,36081,"Queens County, New York",481300,2240
0500000US36083,36083,"Rensselaer County, New York",183400,2983
0500000US36085,36085,"Richmond County, New York",460200,3156
0500000US36087,36087,"Rockland County, New York",425100,4054
0500000US36089,36089,"St. Lawrence County, New York",88000,1672
0500000US36091,36091,"Saratoga County, New York",243600,2996
0500000US36093,36093,"Schenectady County, New York",164100,1939
0500000US36095,36095,"Schoharie County, New York",143300,6295
0500000US36097,36097,"Schuyler County, New York",114700,5547
0500000US36099,36099,"Seneca County, New York",98400,3190
0500000US36101,36101,"Steuben County, New York",95300,1814
0500000US36103,36103,"Suffolk County, New York",379400,1224
0500000US36105,36105,"Sullivan County, New York",167900,3511
0500000US36107,36107,"Tioga County, New York",113000,3436
0500000US36109,36109,"Tompkins County, New York",190100,5183
0500000US36111,36111,"Ulster County, New York",221600,3272
0500000US36113,36113,"Warren County, New York",192800,5624
0500000US36115,36115,"Washington County, New York",144900,3937
0500000US36117,36117,"Wayne County, New York",118900,2606
0500000US36119,36119,"Westchester County, New York",513300,5430
0500000US36121,36121,"Wyoming County, New York",108500,2811
0500000US36123,36123,"Yates County, New York",128900,7072
0500000US37001,37001,"Alamance County, North Carolina",145500,3245
0500000US37003,37003,"Alexander County, North Carolina",131800,7304
0500000US37005,37005,"Alleghany County, North Carolina",136000,14276
0500000US37007,37007,"Anson County, North Carolina",83700,6261
0500000US37009,37009,"Ashe County, North Carolina",150300,12406
0500000US37011,37011,"Avery County, North Carolina",138800,17228
0500000US37013,37013,"Beaufort County, North Carolina",123600,8112
0500000US37015,37015,"Bertie County, North Carolina",78900,4127
0500000US37017,37017,"Bladen County, North Carolina",89500,5656
0500000US37019,37019,"Brunswick County, North Carolina",194700,5052
0500000US37021,37021,"Buncombe County, North Carolina",209800,4298
0500000US37023,37023,"Burke County, North Carolina",115400,3621
0500000US37025,37025,"Cabarrus County, North Carolina",180300,4446
0500000US37027,37027,"Caldwell County, North Carolina",112400,3245
0500000US37029,37029,"Camden County, North Carolina",222500,11579
0500000US37031,37031,"Carteret County, North Carolina",197700,5238
0500000US37033,37033,"Caswell County, North Carolina",104700,7689
0500000US37035,37035,"Catawba County, North Carolina",139900,3574
0500000US37037,37037,"Chatham County, North Carolina",251600,10412
0500000US37039,37039,"Cherokee County, North Carolina",145500,7973
0500000US37041,37041,"Chowan County, North Carolina",128300,13319
0500000US37043,37043,"Clay County, North Carolina",154600,9803
0500000US37045,37045,"Cleveland County, North Carolina",110500,2861
0500000US37047,37047,"Columbus County, North Carolina",85200,2947
0500000US37049,37049,"Craven County, North Carolina",156500,3378
0500000US37051,37051,"Cumberland County, North Carolina",131200,2406
0500000US37053,37053,"Currituck County, North Carolina",244500,12958
0500000US37055,37055,"Dare County, North Carolina",285000,10161
0500000US37057,37057,"Davidson County, North Carolina",134800,3356
0500000US37059,37059,"Davie County, North Carolina",170000,6789
0500000US37061,37061,"Duplin County, North Carolina",88800,3898
0500000US37063,37063,"Durham County, North Carolina",195900,3328
0500000US37065,37065,"Edgecombe County, North Carolina",84000,2335
0500000US37067,37067,"Forsyth County, North Carolina",151400,1742
0500000US37069,37069,"Franklin County, North Carolina",140300,5650
0500000US37071,37071,"Gaston County, North Carolina",130700,2121
0500000US37073,37073,"Gates County, North Carolina",142500,12525
0500000US37075,37075,"Graham County, North Carolina",124800,16425
0500000US37077,37077,"Granville County, North Carolina",146100,4202
0500000US37079,37079,"Greene County, North Carolina",85700,3845
0500000US37081,37081,"Guilford County, North Carolina",160200,1448
0500000US37083,37083,"Halifax County, North Carolina",86500,2834
0500000US37085,37085,"Harnett County, North Carolina",144700,4039
0500000US37087,37087,"Haywood County, North Carolina",175900,5710
0500000US37089,37089,"Henderson County, North Carolina",193200,5308
0500000US37091,37091,"Hertford County, North Carolina",86800,3846
0500000US37093,37093,"Hoke County, North Carolina",137700,5512
0500000US37095,37095,"Hyde County, North Carolina",81000,29942
0500000US37097,37097,"Iredell County, North Carolina",173600,2775
0500000US37099,37099,"Jackson County, North Carolina",177200,13307
0500000US37101,37101,"Johnston County, North Carolina",150700,3451
0500000US37103,37103,"Jones County, North Carolina",92700,8299
0500000US37105,37105,"Lee County, North Carolina",138400,4957
0500000US37107,37107,"Lenoir County, North Carolina",93500,4067
0500000US37109,37109,"Lincoln County, North Carolina",158700,4710
0500000US37111,37111,"McDowell County, North Carolina",110400,4875
0500000US37113,37113,"Macon County, North Carolina",162000,7354
0500000US37115,37115,"Madison County, North Carolina",172200,10548
0500000US37117,37117,"Martin County, North Carolina",83100,4341
0500000US37119,37119,"Mecklenburg County, North Carolina",203900,2431
0500000US37121,37121,"Mitchell County, North Carolina",140600,10850
0500000US37123,37123,"Montgomery County, North Carolina",105900,8873
0500000US37125,37125,"Moore County, North Carolina",207300,7255
0500000US37127,37127,"Nash County, North Carolina",123100,5066
0500000US37129,37129,"New Hanover County, North Carolina",225600,4454
0500000US37131,37131,"Northampton County, North Carolina",81900,5189
0500000US37133,37133,"Onslow County, North Carolina",154400,2809
0500000US37135,37135,"Orange County, North Carolina",283000,6833
0500000US37137,37137,"Pamlico County, North Carolina",150600,12270
0500000US37139,37139,"Pasquotank County, North Carolina",158900,5376
0500000US37141,37141,"Pender County, North Carolina",167200,5913
0500000US37143,37143,"Perquimans County, North Carolina",165500,9260
0500000US37145,37145,"Person County, North Carolina",118500,4729
0500000US37147,37147,"Pitt County, North Carolina",138700,3959
0500000US37149,37149,"Polk County, North Carolina",205500,14339
0500000US37151,37151,"Randolph County, North Carolina",119500,2664
0500000US37153,37153,"Richmond County, North Carolina",80000,2915
0500000US37155,37155,"Robeson County, North Carolina",72100,2167
0500000US37157,37157,"Rockingham County, North Carolina",109600,3033
0500000US37159,37159,"Rowan County, North Carolina",130400,3696
0500000US37161,37161,"Rutherford County, North Carolina",109000,5830
0500000US37163,37163,"Sampson County, North Carolina",87700,2717
0500000US37165,37165,"Scotland County, North Carolina",85200,3735
0500000US37167,37167,"Stanly County, North Carolina",133000,4551
0500000US37169,37169,"Stokes County, North Carolina",123900,4495
0500000US37171,37171,"Surry County, North Carolina",120900,3437
0500000US37173,37173,"Swain County, North Carolina",122300,9651
0500000US37175,37175,"Transylvania County, North Carolina",202100,9655
0500000US37177,37177,"Tyrrell County, North Carolina",113100,14124
0500000US37179,37179,"Union County, North Carolina",215200,4010
0500000US37181,37181,"Vance County, North Carolina",95500,3819
0500000US37183,37183,"Wake County, North Carolina",250700,2343
0500000US37185,37185,"Warren County, North Carolina",93900,6298
0500000US37187,37187,"Washington County, North Carolina",86000,4436
0500000US37189,37189,"Watauga County, North Carolina",240700,7597
0500000US37191,37191,"Wayne County, North Carolina",117000,4380
0500000US37193,37193,"Wilkes County, North Carolina",123700,4974
0500000US37195,37195,"Wilson County, North Carolina",119200,4311
0500000US37197,37197,"Yadkin County, North Carolina",127300,7789
0500000US37199,37199,"Yancey County, North Carolina",139800,13516
0500000US38001,38001,"Adams County, North Dakota",144900,44360
0500000US38003,38003,"Barnes County, North Dakota",117200,12856
0500000US38005,38005,"Benson County, North Dakota",68900,7136
0500000US38007,38007,"Billings County, North Dakota",185300,18979
0500000US38009,38009,"Bottineau County, North Dakota",140500,14688
0500000US38011,38011,"Bowman County, North Dakota",149600,14378
0500000US38013,38013,"Burke County, North Dakota",115300,10304
0500000US38015,38015,"Burleigh County, North Dakota",237000,4072
0500000US38017,38017,"Cass County, North Dakota",198100,3617
0500000US38019,38019,"Cavalier County, North Dakota",95500,6958
0500000US38021,38021,"Dickey County, North Dakota",110400,9916
0500000US38023,38023,"Divide County, North Dakota",150800,24844
0500000US38025,38025,"Dunn County, North Dakota",168800,12986
0500000US38027,38027,"Eddy County, North Dakota",74200,6183
0500000US38029,38029,"Emmons County, North Dakota",92200,11040
0500000US38031,38031,"Foster County, North Dakota",125600,14999
0500000US38033,38033,"Golden Valley County, North Dakota",119900,11852
0500000US38035,38035,"Grand Forks County, North Dakota",181600,4520
0500000US38037,38037,"Grant County, North Dakota",79800,7841
0500000US38039,38039,"Griggs County, North Dakota",91800,11792
0500000US38041,38041,"Hettinger County, North Dakota",108200,8566
0500000US38043,38043,"Kidder County, North Dakota",104400,12279
0500000US38045,38045,"LaMoure County, North Dakota",91100,13791
0500000US38047,38047,"Logan County, North Dakota",79000,9500
0500000US38049,38049,"McHenry County, North Dakota",116700,7553
0500000US38051,38051,"McIntosh County, North Dakota",72300,6021
0500000US38053,38053,"McKenzie County, North Dakota",213600,17158
0500000US38055,38055,"McLean County, North Dakota",159300,6935
0500000US38057,38057,"Mercer County, North Dakota",166200,10623
0500000US38059,38059,"Morton County, North Dakota",187600,9659
0500000US38061,38061,"Mountrail County, North Dakota",169800,11960
0500000US38063,38063,"Nelson County, North Dakota",78700,3388
0500000US38065,38065,"Oliver County, North Dakota",171800,16506
0500000US38067,38067,"Pembina County, North Dakota",85500,4657
0500000US38069,38069,"Pierce County, North Dakota",110400,12348
0500000US38071,38071,"Ramsey County, North Dakota",130400,15134
0500000US38073,38073,"Ransom County, North Dakota",120600,6477
0500000US38075,38075,"Renville County, North Dakota",125900,15258
0500000US38077,38077,"Richland County, North Dakota",116000,6150
0500000US38079,38079,"Rolette County, North Dakota",73700,5263
0500000US38081,38081,"Sargent County, North Dakota",96400,8484
0500000US38083,38083,"Sheridan County, North Dakota",84900,8757
0500000US38085,38085,"Sioux County, North Dakota",76300,9095
0500000US38087,38087,"Slope County, North Dakota",89300,22913
0500000US38089,38089,"Stark County, North Dakota",228200,6707
0500000US38091,38091,"Steele County, North Dakota",72000,7056
0500000US38093,38093,"Stutsman County, North Dakota",130900,10342
0500000US38095,38095,"Towner County, North Dakota",73000,7175
0500000US38097,38097,"Traill County, North Dakota",127200,11997
0500000US38099,38099,"Walsh County, North Dakota",83700,5182
0500000US38101,38101,"Ward County, North Dakota",211900,6202
0500000US38103,38103,"Wells County, North Dakota",84200,6879
0500000US38105,38105,"Williams County, North Dakota",238900,12966
0500000US39001,39001,"Adams County, Ohio",98000,6257
0500000US39003,39003,"Allen County, Ohio",110900,2949
0500000US39005,39005,"Ashland County, Ohio",122000,3949
0500000US39007,39007,"Ashtabula County, Ohio",106300,3218
0500000US39009,39009,"Athens County, Ohio",116500,6467
0500000US39011,39011,"Auglaize County, Ohio",143100,5125
0500000US39013,39013,"Belmont County, Ohio",94800,3551
0500000US39015,39015,"Brown County, Ohio",118600,3474
0500000US39017,39017,"Butler County, Ohio",162300,1717
0500000US39019,39019,"Carroll County, Ohio",116700,5043
